Timestamp [ms][dev],Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740486631352,-0.95375,-0.16625,-1.33875,-422.12,-889.014,-192.028,228.2958,118.6787,-253.1423,23.14375,19.93329
1740486631353,-0.9275,0.34125,-1.4,-425.292,-891.942,-192.394,230.6343,115.7556,-251.3885,23.14375,19.93329
1740486631354,-0.81375,0.86625,-1.4175,-426.878,-890.966,-193.126,220.4034,115.4633,-251.0962,23.14375,19.93329
1740486631355,-0.83125,1.32125,-1.37375,-430.172,-892.43,-192.76,224.7881,120.7249,-257.9655,23.14375,19.93329
1740486631356,-0.62125,1.7675,-1.51375,-433.466,-895.968,-189.588,218.6495,117.8018,-257.2347,23.14375,19.93329
1740486631357,-0.49875,2.19625,-1.42625,-433.344,-892.674,-190.076,224.2034,114.8787,-243.3499,23.14375,19.93329
1740486631359,-0.53375,2.47625,-1.30375,-436.76,-888.038,-193.492,217.7726,120.7249,-238.6729,23.14375,19.93329
1740486631360,-0.245,2.8525,-1.3825,-442.128,-889.136,-196.054,219.8188,113.7094,-243.7884,23.14375,19.93329
1740486631361,-0.14,3.17625,-1.14625,-443.226,-891.698,-187.636,217.1879,117.8018,-241.3037,23.14375,19.93329
1740486631363,-0.16625,3.4475,-1.225,-449.326,-893.04,-190.198,214.2648,115.171,-249.7807,23.14375,19.93329
1740486631364,-0.175,3.675,-1.21625,-451.4,-895.846,-192.028,219.5264,110.7863,-246.273,23.14375,19.93329
1740486631365,0.20125,3.87625,-1.015,-454.694,-889.136,-192.882,220.4034,117.2172,-241.1575,23.14375,19.93329
1740486631366,0.21875,4.06,-0.9625,-463.234,-893.406,-189.466,220.1111,119.2634,-243.6422,23.14375,19.93329
1740486631368,0.35875,4.305,-0.9625,-460.794,-893.406,-192.15,213.9725,115.171,-250.5115,23.14375,19.93329
1740486631369,0.55125,4.55,-0.90125,-465.43,-894.26,-195.932,220.988,115.4633,-252.7039,23.14375,19.93329
1740486631370,0.6825,4.6025,-0.7875,-470.432,-894.504,-191.662,223.3265,121.0172,-258.1117,23.14375,19.93329
1740486631372,0.77,4.59375,-0.84,-467.26,-892.674,-194.224,222.7419,115.171,-239.9883,23.14375,19.93329
1740486631373,0.83125,4.69,-0.74375,-470.31,-889.258,-189.344,228.0035,116.0479,-253.1423,23.14375,19.93329
1740486631374,0.84,4.83875,-0.74375,-480.314,-895.358,-189.71,230.0497,113.7094,-247.8807,23.14375,19.93329
1740486631375,0.83125,4.9,-0.60375,-472.506,-895.968,-193.248,216.6033,117.2172,-258.8424,23.14375,19.93329
1740486631376,0.95375,5.075,-0.5075,-478.484,-890.356,-193.492,220.6957,117.8018,-247.5884,23.14375,19.93329
1740486631377,0.90125,5.11,-0.525,-474.58,-893.772,-191.296,217.4803,109.6171,-252.9962,23.14375,19.93329
1740486631379,0.98,5.145,-0.44625,-484.706,-889.99,-186.294,211.3417,115.4633,-248.7577,23.14375,19.93329
1740486631380,0.9625,5.24125,-0.49,-481.046,-891.576,-188.002,212.511,122.7711,-249.6346,23.14375,19.93329
1740486631381,0.88375,5.32,-0.37625,-482.876,-888.16,-191.662,214.5571,118.6787,-245.8345,23.14375,19.93329
1740486631383,0.7525,5.32875,-0.385,-483.12,-890.112,-194.346,209.5878,116.3402,-250.3654,23.14375,19.93329
1740486631384,0.88375,5.38125,-0.35,-482.266,-887.916,-193.736,207.5416,116.3402,-244.0807,23.14375,19.93329
1740486631385,0.7875,5.41625,-0.25375,-485.438,-888.648,-192.638,210.4648,114.8787,-253.727,23.14375,19.93329
1740486631386,0.72625,5.41625,-0.2275,-483.364,-885.232,-189.832,215.7264,113.1248,-244.373,23.14375,19.93329
1740486631388,0.5075,5.4425,-0.06125,-484.218,-885.72,-192.272,223.3265,113.7094,-255.0424,23.14375,19.93329
1740486631389,0.4375,5.5475,-0.035,-490.074,-887.062,-194.712,223.6188,109.0324,-249.3423,23.14375,19.93329
