Timestamp [ms][dev],Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740486862544,-1.12875,1.5225,1.225,-46.848,-924.15,-449.326,104.0631,158.1409,28.06197,20.59924,24.59019
1740486862545,-1.225,1.70625,1.23375,-50.142,-926.224,-451.156,111.0786,164.2794,33.6159,20.59924,24.59019
1740486862547,-1.35625,1.93375,1.3475,-51.728,-923.906,-448.228,113.7094,161.064,24.55422,20.59924,24.59019
1740486862548,-1.505,2.2225,1.365,-53.68,-921.954,-449.326,106.6939,151.4177,32.88512,20.59924,24.59019
1740486862549,-1.49625,2.31875,1.35625,-56.73,-923.418,-449.57,105.2324,151.71,26.3081,20.59924,24.59019
1740486862550,-1.3125,2.7125,1.6275,-59.17,-918.782,-449.448,112.5402,159.6024,31.86203,20.59924,24.59019
1740486862552,-1.70625,2.77375,1.54875,-59.78,-920.368,-447.496,106.6939,150.8331,23.23882,20.59924,24.59019
1740486862553,-1.70625,3.255,1.5225,-60.146,-916.708,-444.934,106.1093,156.9716,39.90061,20.59924,24.59019
1740486862554,-1.56625,3.4475,1.63625,-60.634,-914.024,-446.276,117.8018,152.587,45.74686,20.59924,24.59019
1740486862556,-1.58375,3.605,1.65375,-68.686,-914.146,-440.176,110.7863,153.4639,32.59281,20.59924,24.59019
1740486862557,-1.6625,3.66625,1.72375,-67.344,-915.976,-446.032,113.1248,161.3563,23.9696,20.59924,24.59019
1740486862558,-1.75,3.8325,1.82875,-69.418,-914.024,-443.104,110.2017,152.2946,26.74656,20.59924,24.59019
1740486862559,-1.81125,3.91125,1.6625,-71.98,-912.316,-441.396,114.0017,158.4332,36.39286,20.59924,24.59019
1740486862561,-1.93375,3.87625,1.84625,-74.298,-918.416,-445.422,118.9711,159.0178,40.04677,20.59924,24.59019
1740486862562,-1.9075,3.89375,1.75875,-74.908,-913.414,-439.566,117.5095,156.387,30.54662,20.59924,24.59019
1740486862563,-1.75875,3.94625,1.93375,-80.276,-914.024,-440.908,114.2941,156.0947,36.24671,20.59924,24.59019
1740486862564,-2.1,3.8325,1.81125,-80.398,-912.682,-440.664,114.8787,161.9409,23.9696,20.59924,24.59019
1740486862565,-1.9075,3.87625,2.0125,-82.838,-914.39,-432.49,113.7094,154.6331,29.23122,20.59924,24.59019
1740486862567,-1.8725,3.815,2.065,-86.254,-912.926,-437.126,106.4016,157.8486,20.16954,20.59924,24.59019
