Timestamp [ms][pc],Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740564275243,-1.21625,-13.60625,-4.4975,-604.998,-598.41,-630.862,101.7246,334.1128,574.3934,24.1263,18.97979
1740564275245,-7.2275,-10.07125,-6.44,-534.116,-817.278,-707.112,74.83192,333.5282,565.4779,24.1263,18.97979
1740564275246,-5.18875,-0.9975,-3.26375,-355.264,-901.092,-581.33,87.69365,328.2666,570.7395,24.1263,18.97979
1740564275247,-0.9625,6.51875,4.01625,-355.264,-996.252,-325.618,93.24758,316.2818,563.4317,24.1263,18.97979
1740564275249,6.965,10.29875,7.93625,-418.948,-890.844,-93.452,111.9556,340.836,584.332,24.1263,18.97979
1740564275250,7.98,1.8375,5.425,-644.16,-718.092,-137.86,98.80151,320.3741,572.3472,24.1263,18.97979
1740564275251,3.6575,-9.07375,-2.12625,-644.16,-591.578,-440.42,95.58608,343.7591,572.3472,24.1263,18.97979
1740564275252,-4.36625,-12.92375,-6.48375,-657.214,-727.73,-638.182,99.38614,314.8202,560.0701,24.1263,18.97979
1740564275253,-5.48625,-4.92625,-6.0025,-439.932,-856.318,-585.722,83.60128,317.7433,565.0394,24.1263,18.97979
1740564275254,-2.35375,2.17,-0.04375,-439.932,-900.116,-414.678,97.04765,320.3741,566.2087,24.1263,18.97979
1740564275256,3.6225,7.385,6.41375,-363.194,-945.378,-168.36,80.97047,331.1897,579.3627,24.1263,18.97979
1740564275257,7.98,4.76,6.01125,-535.824,-796.294,-78.568,92.07834,334.4051,568.8395,24.1263,18.97979
1740564275258,6.01125,-6.02,0.28,-535.824,-595.97,-304.024,90.90909,309.5586,571.0319,24.1263,18.97979
1740564275260,-1.14625,-13.37,-5.25,-599.508,-618.54,-577.06,106.9863,329.4358,560.0701,24.1263,18.97979
1740564275261,-6.02,-10.5525,-6.8075,-516.914,-775.676,-682.956,85.35516,330.8974,571.7626,24.1263,18.97979
1740564275262,-4.2875,-2.33625,-3.70125,-346.846,-875.594,-556.32,92.95527,329.4358,580.532,24.1263,18.97979
1740564275263,1.0325,6.58,3.85,-346.846,-956.114,-327.814,83.01665,317.451,572.9319,24.1263,18.97979
1740564275265,6.4925,9.58125,7.70875,-416.752,-881.084,-114.436,107.2786,339.6667,561.824,24.1263,18.97979
1740564275266,7.28,2.44125,4.095,-642.818,-704.916,-170.312,88.27827,308.097,558.3163,24.1263,18.97979
1740564275267,1.4175,-7.77,-2.56375,-642.818,-596.824,-455.548,103.7708,337.6206,575.855,24.1263,18.97979
1740564275269,-4.90875,-9.86125,-6.62375,-641.842,-741.272,-611.342,88.27827,306.6355,560.5086,24.1263,18.97979
1740564275270,-3.84125,-4.025,-5.7575,-425.902,-861.076,-553.514,80.09354,315.1125,558.9009,24.1263,18.97979
1740564275271,0.07,2.8875,-0.32375,-425.902,-912.194,-356.728,102.017,316.2818,557.5854,24.1263,18.97979
1740564275272,6.0375,7.56,6.2125,-378.2,-900.482,-132.492,92.37064,331.1897,567.5241,24.1263,18.97979
1740564275273,8.4525,3.7975,5.43375,-481.778,-752.618,-107.36,91.78603,334.1128,581.1166,24.1263,18.97979
1740564275274,3.325,-6.8075,-0.2975,-555.71,-568.276,-359.656,76.58579,319.4972,575.4165,24.1263,18.97979
1740564275276,-3.8325,-12.705,-5.53,-586.82,-648.552,-617.686,87.40134,312.774,569.4241,24.1263,18.97979
1740564275277,-6.60625,-9.26625,-7.63,-523.136,-789.706,-662.948,92.95527,311.3125,560.0701,24.1263,18.97979
1740564275278,-4.3225,-0.21,-4.29625,-398.452,-874.618,-521.062,76.58579,331.1897,551.0084,24.1263,18.97979
1740564275280,2.2225,6.69375,3.00125,-314.76,-961.238,-283.406,84.77053,305.7585,572.3472,24.1263,18.97979
1740564275281,7.455,9.905,7.2625,-405.162,-850.462,-136.762,103.1862,323.2973,562.7009,24.1263,18.97979
1740564275282,7.21,2.9225,3.26375,-576.45,-690.52,-257.42,92.37064,313.651,564.7471,24.1263,18.97979
1740564275283,-1.12875,-5.60875,-3.0625,-645.258,-636.474,-537.654,87.40134,338.4975,561.5317,24.1263,18.97979
1740564275285,-6.79,-7.63875,-7.21,-620.492,-845.46,-629.398,83.89359,320.9588,566.7933,24.1263,18.97979
1740564275286,-5.34625,0.245,-6.2825,-511.668,-929.152,-526.308,71.9088,330.3127,551.5931,24.1263,18.97979
1740564275287,0.34125,6.13375,0.04375,-389.302,-958.066,-324.886,97.04765,319.2049,553.0546,24.1263,18.97979
1740564275289,6.5975,9.96625,5.005,-389.912,-898.53,-124.806,88.57059,332.9436,566.9395,24.1263,18.97979
1740564275290,8.74125,5.38125,4.10375,-480.558,-736.27,-153.11,102.017,334.1128,581.8474,24.1263,18.97979
1740564275291,3.745,-3.33375,-2.1,-580.842,-571.082,-428.83,86.23209,315.4048,569.7164,24.1263,18.97979
1740564275292,-4.78625,-7.83125,-5.95875,-590.48,-665.144,-656.604,94.41683,315.1125,565.4779,24.1263,18.97979
1740564275293,-7.88375,-2.835,-7.28,-516.182,-836.798,-649.284,95.29377,312.774,557.2932,24.1263,18.97979
1740564275294,-3.99875,4.41,-2.4325,-402.6,-909.754,-472.506,88.8629,330.0204,573.3704,24.1263,18.97979
1740564275296,2.52875,11.795,4.5325,-357.704,-984.418,-253.028,81.26279,311.6048,555.8316,24.1263,18.97979
1740564275297,7.245,12.11875,6.44,-501.176,-810.446,-156.892,88.57059,322.7126,575.5627,24.1263,18.97979
1740564275298,6.265,3.56125,2.6075,-628.056,-678.198,-297.802,87.98596,315.4048,572.0549,24.1263,18.97979
1740564275300,-1.12,-4.41875,-4.15625,-689.3,-630.008,-563.03,85.64747,334.9897,564.4548,24.1263,18.97979
1740564275301,-6.1075,-4.26125,-6.69375,-616.466,-822.402,-622.688,94.12452,313.3586,564.3087,24.1263,18.97979
1740564275302,-4.43625,1.4525,-5.985,-496.296,-890.356,-490.318,78.92429,330.6051,573.2242,24.1263,18.97979
1740564275303,1.21625,6.8425,0.9275,-386.74,-926.834,-130.784,79.80122,309.5586,562.5548,24.1263,18.97979
1740564275305,5.74,8.88125,5.13625,-386.74,-864.492,-130.784,87.69365,332.6512,554.2239,24.1263,18.97979
1740564275306,7.23625,3.24625,3.57,-473.848,-675.514,-217.16,104.3554,337.9129,563.2856,24.1263,18.97979
1740564275307,0.49,-5.6875,-2.1175,-540.582,-596.58,-490.44,72.49342,328.5589,574.2473,24.1263,18.97979
1740564275309,-7.11375,-8.7325,-6.11625,-535.702,-737.002,-702.354,90.03215,315.6971,566.501,24.1263,18.97979
1740564275310,-7.39375,-2.84375,-6.23,-427.488,-925.126,-651.846,93.24758,310.4355,570.8857,24.1263,18.97979
1740564275311,-2.65125,5.85375,-2.135,-335.378,-970.388,-427.244,89.15521,323.0049,569.4241,24.1263,18.97979
1740564275312,4.29625,11.82125,4.8475,-313.54,-946.598,-213.256,73.07804,320.9588,563.2856,24.1263,18.97979
1740564275313,7.11375,10.56125,6.0025,-453.474,-797.514,-144.448,77.46272,325.6358,562.5548,24.1263,18.97979
1740564275314,4.12125,0.7875,1.98625,-605.73,-649.162,-342.21,96.17071,307.5124,575.4165,24.1263,18.97979
1740564275316,-3.45625,-5.4425,-4.4275,-662.582,-680.76,-593.774,80.97047,330.6051,567.3779,24.1263,18.97979
1740564275317,-7.8225,-3.7625,-6.37,-625.372,-874.008,-625.006,89.44753,310.1432,565.7702,24.1263,18.97979
1740564275318,-3.05375,3.82375,-4.655,-497.882,-928.42,-474.092,81.5551,330.0204,560.3624,24.1263,18.97979
1740564275320,2.38875,9.485,2.485,-401.136,-942.084,-247.782,97.92458,315.6971,572.7857,24.1263,18.97979
1740564275321,7.07875,10.29,6.13375,-454.328,-828.868,-96.624,89.73984,327.6819,575.1242,24.1263,18.97979
1740564275322,6.2825,3.0275,3.50875,-557.662,-659.898,-225.334,96.17071,338.2052,570.4472,24.1263,18.97979
1740564275323,-1.51375,-6.65875,-2.21375,-637.328,-571.57,-533.384,71.32417,331.482,572.7857,24.1263,18.97979
1740564275325,-7.27125,-8.6625,-6.23875,-624.274,-735.294,-707.844,88.57059,310.1432,564.8932,24.1263,18.97979
1740564275326,-6.67625,-0.56875,-5.32,-538.02,-899.384,-610.244,87.69365,310.1432,563.2856,24.1263,18.97979
1740564275327,-1.82875,7.16625,-0.1225,-414.312,-961.726,-392.108,84.18591,327.9743,576.4396,24.1263,18.97979
1740564275328,5.36375,12.67875,6.23,-396.256,-954.406,-144.57,67.81642,318.9126,557.4393,24.1263,18.97979
1740564275330,8.58375,9.44125,6.16875,-546.926,-750.056,-91.134,80.38585,325.6358,573.5165,24.1263,18.97979
1740564275331,3.7275,-1.91625,1.155,-635.376,-596.702,-340.868,79.80122,311.8971,575.5627,24.1263,18.97979
1740564275332,-4.8825,-9.1525,-5.22375,-658.434,-666.608,-604.144,78.92429,334.4051,576.1473,24.1263,18.97979
1740564275333,-7.5775,-5.2325,-7.28,-576.572,-839.116,-603.412,80.67816,323.8819,570.4472,24.1263,18.97979
1740564275334,-4.50625,2.73,-3.5175,-476.044,-906.094,-467.382,74.24729,323.0049,566.501,24.1263,18.97979
1740564275336,2.1175,9.26625,4.1125,-387.594,-967.948,-221.796,82.43203,308.6817,560.2163,24.1263,18.97979
1740564275337,8.79375,10.7275,7.72625,-417.972,-838.506,-68.442,98.5092,327.9743,568.401,24.1263,18.97979
1740564275338,7.07,0.4025,2.91375,-515.206,-624.64,-211.06,97.04765,333.8205,573.8088,24.1263,18.97979
1740564275340,-0.665,-8.51375,-2.52,-586.698,-554.856,-523.746,70.15492,318.0356,564.601,24.1263,18.97979
1740564275341,-7.77,-9.24875,-6.1425,-593.652,-708.698,-721.996,92.37064,312.1894,563.7241,24.1263,18.97979
1740564275342,-7.41125,-0.58625,-4.54125,-505.568,-888.282,-633.302,97.33995,302.5431,571.178,24.1263,18.97979
1740564275343,-2.415,7.455,1.18125,-391.254,-977.952,-367.952,91.49371,324.7588,571.6165,24.1263,18.97979
1740564275345,5.69625,12.635,6.685,-366.61,-981.978,-89.426,82.43203,307.8047,576.7319,24.1263,18.97979
1740564275346,11.235,9.275,6.58875,-514.23,-744.078,-24.644,82.43203,319.2049,560.2163,24.1263,18.97979
1740564275347,4.94375,-3.10625,0.525,-613.66,-531.676,-319.884,98.21689,312.1894,566.501,24.1263,18.97979
1740564275348,-4.165,-10.8325,-4.9875,-658.8,-586.576,-648.918,80.67816,332.0666,575.2704,24.1263,18.97979
1740564275350,-9.02125,-6.16,-6.30875,-577.182,-868.03,-679.54,95.00146,332.0666,577.6089,24.1263,18.97979
1740564275351,-4.0425,4.3575,-2.54625,-507.52,-932.69,-492.514,85.93978,313.651,563.1394,24.1263,18.97979
1740564275352,1.5225,9.98375,4.7425,-410.774,-1005.158,-243.878,86.23209,318.0356,563.7241,24.1263,18.97979
1740564275354,8.365,10.89375,7.5775,-426.024,-857.416,-25.864,87.69365,328.2666,569.5703,24.1263,18.97979
1740564275354,10.92,1.7675,3.71,-524.6,-636.84,-123.098,84.77053,344.3438,571.178,24.1263,18.97979
1740564275356,2.19625,-9.975,-3.35125,-576.45,-490.562,-471.53,77.17042,303.1277,557.4393,24.1263,18.97979
1740564275357,-6.7375,-12.32,-6.8775,-583.526,-695.522,-730.536,88.8629,325.6358,570.4472,24.1263,18.97979
1740564275358,-10.01,-3.10625,-5.85375,-500.932,-902.068,-676.978,87.40134,313.9433,568.6934,24.1263,18.97979
1740564275359,-3.1325,7.0525,0.69125,-414.434,-992.348,-447.13,80.97047,328.8512,567.3779,24.1263,18.97979
1740564275361,3.535,11.7075,7.18375,-365.39,-999.79,-167.506,76.87811,313.651,560.8009,24.1263,18.97979
1740564275362,11.8475,9.4325,7.2625,-488.854,-837.164,-18.422,79.50891,327.6819,568.9857,24.1263,18.97979
1740564275363,7.34125,-2.51125,0.875,-606.34,-583.282,-233.02,88.27827,313.9433,555.6854,24.1263,18.97979
1740564275365,-0.91,-12.0925,-5.87125,-642.574,-588.406,-589.016,74.24729,335.2821,564.601,24.1263,18.97979
1740564275366,-7.97125,-9.6775,-7.21,-583.526,-825.452,-683.81,78.33966,333.8205,572.9319,24.1263,18.97979
1740564275367,-5.18,0.62125,-3.6925,-490.928,-947.574,-537.166,70.44724,310.1432,567.3779,24.1263,18.97979
1740564275368,-0.735,8.4,4.235,-415.166,-1002.352,-300.974,83.01665,327.0973,566.9395,24.1263,18.97979
1740564275370,8.00625,11.33125,7.51625,-429.074,-921.71,-58.072,87.40134,312.4817,572.2011,24.1263,18.97979
1740564275371,10.185,1.47,3.43875,-514.596,-717.97,-101.26,80.67816,341.1283,569.4241,24.1263,18.97979
1740564275372,4.1475,-10.77125,-3.54375,-578.768,-549.732,-416.508,76.00117,317.7433,573.3704,24.1263,18.97979
1740564275374,-4.34,-13.78125,-7.72625,-563.03,-671.976,-695.4,95.8784,335.2821,565.0394,24.1263,18.97979
1740564275375,-6.58,-5.04,-5.76625,-462.746,-850.584,-685.03,87.69365,312.1894,563.5779,24.1263,18.97979
1740564275376,-2.96625,5.08375,-0.245,-352.214,-952.576,-459.208,75.70885,329.4358,561.3856,24.1263,18.97979
1740564275377,4.445,10.94625,6.4575,-346.358,-996.74,-195.932,89.73984,306.0508,548.9623,24.1263,18.97979
1740564275378,8.645,9.56375,6.50125,-489.098,-808.494,-82.838,82.72434,309.5586,553.7854,24.1263,18.97979
1740564275379,7.665,-1.75,0.77,-615.49,-631.472,-282.308,90.03215,324.4665,562.4086,24.1263,18.97979
1740564275381,-1.4,-11.165,-5.3375,-660.142,-597.922,-627.324,68.98567,331.7743,553.2008,24.1263,18.97979
1740564275382,-6.69375,-7.91,-7.6475,-589.748,-855.464,-697.352,83.60128,335.2821,570.7395,24.1263,18.97979
1740564275383,-3.5525,3.99,-3.59625,-472.506,-950.014,-510.936,79.50891,309.5586,570.5934,24.1263,18.97979
1740564275385,2.94875,10.12375,2.73,-382.348,-985.76,-278.16,96.17071,332.6512,562.8471,24.1263,18.97979
1740564275386,7.76125,9.9925,7.2275,-423.218,-876.57,-79.056,87.40134,301.9585,564.3087,24.1263,18.97979
1740564275387,11.20875,4.3575,3.10625,-556.686,-692.35,-143.106,82.13972,327.6819,569.4241,24.1263,18.97979
1740564275388,2.1175,-7.7875,-3.5525,-621.224,-522.526,-489.952,90.32446,312.4817,560.5086,24.1263,18.97979
1740564275390,-6.1425,-11.78625,-7.0525,-607.438,-731.024,-756.644,67.2318,303.42,560.0701,24.1263,18.97979
1740564275391,-7.88375,-2.065,-6.685,-495.686,-954.772,-687.104,91.78603,322.7126,570.7395,24.1263,18.97979
1740564275392,-1.81125,8.11125,-0.72625,-411.506,-1015.04,-464.82,71.32417,328.5589,557.5854,24.1263,18.97979
1740564275394,5.53,13.58875,5.39,-367.464,-1008.574,-201.3,91.2014,310.4355,565.1856,24.1263,18.97979
1740564275395,10.94625,12.6525,7.07,-533.018,-828.136,-76.128,99.38614,308.097,571.9088,24.1263,18.97979
1740564275396,8.05875,0.63875,0.79625,-678.93,-606.584,-280.478,93.24758,332.0666,567.5241,24.1263,18.97979
1740564275397,-1.4875,-9.6075,-4.83875,-710.528,-622.2,-630.374,74.5396,318.0356,553.7854,24.1263,18.96263
1740564275398,-7.07,-6.76375,-7.5775,-638.304,-861.93,-722.85,90.90909,329.1435,569.1318,24.1263,18.96263
1740564275399,-5.005,3.7625,-4.15625,-528.87,-993.568,-548.146,86.52441,306.0508,558.6086,24.1263,18.96263
1740564275401,2.485,10.255,2.94,-447.862,-1013.21,-325.862,76.29348,335.8667,568.6934,24.1263,18.96263
1740564275402,8.225,12.06625,7.00875,-429.318,-932.202,-95.648,83.30897,322.128,561.0932,24.1263,18.96263
1740564275403,11.24375,4.9,4.3225,-506.056,-705.038,-146.766,87.10903,319.7895,567.3779,24.1263,18.96263
1740564275405,4.40125,-5.915,-2.65125,-572.424,-547.658,-447.374,79.50891,306.6355,562.4086,24.1263,18.96263
1740564275406,-4.66375,-9.8525,-6.71125,-580.232,-688.324,-717.604,78.63197,303.1277,561.9702,24.1263,18.96263
1740564275407,-7.5075,-3.43875,-7.0875,-493.856,-899.506,-705.16,103.4785,331.482,575.1242,24.1263,18.96263
1740564275408,-4.55875,7.2625,-0.97125,-391.254,-985.76,-519.476,67.52411,313.0663,567.8164,24.1263,18.96263
1740564275410,3.85875,13.37875,6.3875,-339.648,-1059.57,-246.684,67.2318,315.1125,558.9009,24.1263,18.96263
1740564275411,10.14125,12.45125,8.155,-478.606,-877.18,-98.088,86.23209,309.8509,566.2087,24.1263,18.96263
1740564275412,8.575,1.33,2.49375,-607.438,-671.61,-269.132,73.66267,325.9281,570.5934,24.1263,18.96263
1740564275414,0.25375,-7.81375,-4.36625,-643.55,-628.422,-596.458,77.46272,314.5279,558.6086,24.1263,18.96263
1740564275415,-7.1225,-6.55375,-7.93625,-542.778,-848.388,-691.374,62.84712,326.2204,551.4469,24.1263,18.96263
1740564275416,-5.6525,2.135,-6.09,-481.9,-946.964,-550.098,74.24729,317.7433,561.3856,24.1263,18.96263
1740564275417,0.07875,10.21125,1.98625,-400.526,-953.918,-323.788,66.35487,320.6664,578.4858,24.1263,18.96263
1740564275418,6.3525,12.0225,7.79625,-403.332,-917.196,-89.182,79.50891,327.0973,569.4241,24.1263,18.96263
1740564275419,10.0275,5.0575,6.48375,-500.2,-739.442,-135.908,69.27798,308.6817,560.5086,24.1263,18.96263
1740564275421,2.8175,-6.11625,-1.14625,-588.284,-578.402,-441.762,82.43203,321.2511,573.078,24.1263,18.96263
1740564275422,-5.60875,-9.61625,-5.59125,-606.584,-702.964,-701.744,71.61649,311.0201,570.301,24.1263,18.96263
1740564275423,-7.63,-2.8,-6.79875,-533.018,-908.168,-690.642,74.5396,329.1435,554.0777,24.1263,18.96263
1740564275425,-4.0425,8.2425,-1.68875,-443.714,-961.238,-467.626,70.44724,309.5586,558.1701,24.1263,18.96263
1740564275426,4.80375,14.13125,6.60625,-378.932,-994.178,-172.264,74.83192,323.5896,573.5165,24.1263,18.96263
1740564275427,10.6225,12.53,8.6975,-505.812,-827.038,-43.066,87.69365,320.6664,564.3087,24.1263,18.96263
1740564275428,7.525,0.48125,3.885,-646.112,-632.936,-237.778,89.15521,327.9743,554.8085,24.1263,18.96263
1740564275430,-1.49625,-8.77625,-3.745,-680.272,-595.848,-592.188,85.06284,307.8047,556.2701,24.1263,18.96263
1740564275431,-8.6275,-7.53375,-6.69375,-606.462,-844.24,-697.962,75.12423,306.0508,558.4624,24.1263,18.96263
1740564275432,-7.1575,1.51375,-5.0925,-528.626,-963.068,-543.022,83.89359,320.3741,554.9547,24.1263,18.96263
1740564275434,-0.49,8.86375,3.0275,-422.364,-964.776,-331.84,85.93978,323.0049,569.1318,24.1263,18.96263
1740564275435,7.18375,11.9175,8.3475,-401.258,-923.418,-86.376,89.15521,327.9743,565.7702,24.1263,18.96263
1740564275436,10.36,5.34625,6.5975,-488.366,-730.902,-112.728,80.38585,302.8354,563.7241,24.1263,18.96263
1740564275437,4.54125,-6.15125,-0.88375,-576.694,-554.612,-404.796,95.8784,327.3896,559.1932,24.1263,18.96263
1740564275438,-5.01375,-11.025,-5.915,-614.026,-652.334,-690.886,68.69336,309.8509,545.3083,24.1263,18.96263
1740564275439,-10.3775,-5.88875,-5.3725,-535.824,-882.792,-718.458,66.93949,329.4358,560.0701,24.1263,18.96263
1740564275441,-4.10375,4.9875,-0.53375,-413.336,-977.708,-531.432,71.9088,301.6662,553.4931,24.1263,18.96263
1740564275442,2.96625,11.52375,7.2275,-353.312,-1030.168,-231.068,71.61649,306.3432,567.3779,24.1263,18.96263
1740564275443,9.14375,11.7075,8.4875,-465.064,-876.204,-37.942,84.77053,329.1435,557.2932,24.1263,18.96263
1740564275445,10.43875,2.21375,4.34875,-594.018,-665.51,-157.136,64.8933,324.1742,554.2239,24.1263,18.96263
1740564275446,1.61,-10.00125,-3.605,-635.62,-541.924,-512.644,67.52411,331.482,560.8009,24.1263,18.96263
1740564275447,-7.34125,-11.2525,-6.72,-623.786,-739.686,-710.772,85.35516,303.7123,547.2084,24.1263,18.96263
1740564275448,-7.0525,-2.695,-4.48875,-537.654,-925.492,-587.552,94.41683,331.482,558.6086,24.1263,18.96263
1740564275450,-1.54875,5.88875,2.65125,-423.584,-948.672,-410.042,73.07804,302.8354,555.5393,24.1263,18.96263
1740564275451,5.425,9.10875,8.6625,-375.15,-958.92,-153.232,84.47822,318.0356,557.7316,24.1263,18.96263
1740564275452,10.59625,6.1425,7.595,-464.698,-777.994,-58.194,66.93949,308.097,546.9161,24.1263,18.96263
1740564275454,7.09625,-5.85375,0.6475,-544.852,-552.782,-277.794,83.89359,323.5896,558.3163,24.1263,18.96263
1740564275455,-2.1175,-14.37625,-5.87125,-592.188,-578.402,-604.022,87.98596,323.8819,556.4162,24.1263,18.96263
1740564275456,-9.5025,-12.1275,-6.51875,-531.676,-844.118,-737.734,68.10873,315.1125,566.501,24.1263,18.96263
1740564275457,-5.87125,-0.98,-3.00125,-432.978,-958.188,-608.292,66.93949,316.8664,549.1084,24.1263,18.96263
1740564275458,0.69125,8.575,5.52125,-305.366,-947.696,-363.682,65.18562,301.9585,556.5624,24.1263,18.96263
1740564275459,6.58875,10.9725,9.44125,-356.484,-885.11,-126.88,65.18562,324.7588,555.8316,24.1263,18.96263
1740564275461,9.975,4.26125,5.8625,-489.342,-751.154,-75.396,71.9088,301.3738,564.1625,24.1263,18.96263
1740564275462,4.5675,-8.1375,-2.835,-563.518,-561.932,-347.578,61.38556,315.4048,552.7623,24.1263,18.96263
1740564275463,-4.64625,-13.30875,-8.085,-611.708,-657.092,-641.476,76.87811,304.297,551.0084,24.1263,18.96263
1740564275465,-8.5225,-6.7025,-6.72875,-533.14,-912.56,-650.87,81.84741,321.8357,568.2549,24.1263,18.96263
1740564275466,-3.3425,5.22375,-1.14625,-414.556,-891.21,-496.296,72.20111,302.8354,545.1622,24.1263,18.96263
1740564275467,2.19625,10.4825,7.04375,-348.798,-905.606,-262.422,71.32417,300.7892,556.2701,24.1263,18.96263
1740564275468,7.35875,10.0275,7.9625,-439.81,-818.62,-81.496,81.26279,310.7278,548.0853,24.1263,18.96263
1740564275470,8.68,-0.3675,1.88125,-562.664,-637.45,-182.024,80.97047,319.7895,556.2701,24.1263,18.96263
1740564275471,0.83125,-12.495,-5.775,-631.594,-578.402,-478.85,71.61649,322.128,556.4162,24.1263,18.96263
1740564275472,-6.86875,-12.32875,-8.4875,-592.676,-748.836,-668.072,71.9088,295.8199,549.4008,24.1263,18.96263
1740564275474,-6.20375,-2.87,-5.8975,-497.516,-859.612,-603.412,71.61649,326.2204,557.0009,24.1263,18.96263
1740564275475,-0.90125,6.2825,1.70625,-342.21,-837.53,-417.362,69.86261,299.3277,555.2469,24.1263,18.96263
1740564275476,5.46,11.3225,7.595,-356.972,-832.65,-184.952,66.35487,316.8664,542.8237,24.1263,18.96263
1740564275477,7.16625,6.09,5.2325,-530.7,-729.56,-105.896,78.04735,301.9585,546.9161,24.1263,18.96263
1740564275479,3.68375,-7.63,-2.835,-616.466,-584.746,-349.53,78.92429,295.8199,554.5162,24.1263,18.96263
1740564275479,-4.8825,-15.95125,-8.79375,-637.694,-687.348,-623.542,85.35516,325.0511,560.6547,24.1263,18.96263
1740564275481,-8.23375,-8.8725,-8.295,-541.07,-858.636,-650.504,54.37006,305.4662,545.893,24.1263,18.96263
1740564275482,-2.79125,1.28625,-2.70375,-442.616,-877.79,-517.524,64.30868,318.6203,554.5162,24.1263,18.96263
1740564275483,3.6225,8.86375,4.6025,-364.536,-874.374,-291.458,71.61649,302.5431,568.2549,24.1263,18.96263
1740564275485,8.8725,9.45,6.67625,-422.974,-761.036,-98.942,64.8933,319.2049,545.6006,24.1263,18.96263
1740564275486,6.0375,-1.35625,0.76125,-538.264,-611.464,-186.66,62.84712,297.5738,554.2239,24.1263,18.96263
1740564275487,-1.2425,-11.9175,-6.39625,-603.656,-571.082,-471.042,61.67787,313.3586,551.7393,24.1263,18.96263
1740564275488,-8.54875,-13.99125,-9.73,-595.97,-774.09,-676.612,74.24729,301.0815,534.0543,24.1263,18.96263
1740564275490,-7.1225,-5.66125,-6.32625,-493.246,-920.246,-645.624,63.43174,325.0511,557.5854,24.1263,18.96263
1740564275491,-1.6625,5.71375,0.51625,-374.052,-907.314,-465.186,87.69365,319.7895,563.2856,24.1263,18.96263
1740564275492,6.55375,11.9,6.78125,-379.908,-902.678,-204.35,71.32417,304.5893,568.6934,24.1263,18.96263
1740564275493,9.3625,9.6425,4.78625,-508.252,-752.008,-82.106,68.98567,312.4817,551.3008,24.1263,18.96263
1740564275495,5.55625,-3.08875,-2.38875,-601.704,-574.986,-300.364,65.77024,299.0354,541.3621,24.1263,18.96263
1740564275496,-3.70125,-12.18875,-8.56625,-628.056,-585.722,-642.33,72.49342,318.328,548.5238,24.1263,18.96263
1740564275497,-9.52,-7.77,-8.96875,-548.756,-861.686,-706.38,77.17042,301.3738,553.3469,24.1263,18.96263
1740564275499,-4.94375,4.40125,-3.89375,-443.836,-956.724,-535.458,54.07775,306.0508,542.093,24.1263,18.96263
1740564275500,2.6425,11.73375,3.38625,-378.2,-956.968,-309.392,68.98567,320.9588,548.67,24.1263,18.96263
1740564275501,7.83125,11.90875,6.405,-431.636,-831.064,-83.692,68.69336,318.0356,548.5238,24.1263,18.96263
1740564275502,10.22,4.19125,2.1525,-537.288,-665.022,-127.246,73.07804,322.4203,557.7316,24.1263,18.96263
1740564275503,2.1175,-7.41125,-4.9175,-597.922,-519.598,-436.028,82.43203,297.5738,547.0623,24.1263,18.96263
1740564275504,-6.72,-11.33125,-8.96,-588.406,-726.022,-661.728,80.67816,323.0049,549.1084,24.1263,18.96263
1740564275506,-8.91625,-2.86125,-7.93625,-497.394,-922.686,-613.782,57.29319,312.1894,537.8544,24.1263,18.96263
1740564275507,-2.00375,6.60625,-1.33875,-372.832,-928.786,-448.472,64.8933,316.2818,553.0546,24.1263,18.96263
1740564275508,4.52375,13.5975,6.06375,-320.738,-938.546,-198.372,69.86261,295.5276,550.8623,24.1263,18.96263
1740564275510,10.24625,11.41,5.95875,-465.186,-774.944,-59.17,77.46272,329.4358,559.924,24.1263,18.96263
1740564275511,7.11375,-0.7175,-0.2275,-570.472,-613.294,-235.338,74.83192,324.1742,554.8085,24.1263,18.96263
1740564275512,-1.75,-10.94625,-6.9475,-612.928,-595.482,-579.866,53.20082,315.4048,551.0084,24.1263,18.96263
1740564275513,-7.90125,-8.68875,-9.275,-562.054,-809.47,-711.748,78.92429,299.9123,564.0164,24.1263,18.96263
1740564275515,-4.62875,2.03875,-4.7425,-456.768,-959.896,-556.808,79.50891,295.8199,557.4393,24.1263,18.96263
1740564275516,1.16375,10.87625,2.35375,-366.732,-961.36,-347.212,77.46272,328.2666,547.6469,24.1263,18.96263
1740564275517,8.46125,13.29125,6.95625,-408.334,-899.75,-89.914,81.84741,297.2815,567.6702,24.1263,18.96263
1740564275519,10.50875,7.63875,3.98125,-540.216,-687.104,-89.67,71.9088,321.2511,549.6931,24.1263,18.96263
1740564275520,5.005,-4.64625,-3.10625,-618.784,-548.512,-376.37,77.75504,307.8047,541.6545,24.1263,18.96263
1740564275521,-3.85,-10.96375,-8.00625,-635.01,-668.804,-638.304,69.86261,321.5434,550.57,24.1263,18.96263
1740564275522,-8.1375,-3.89375,-8.3125,-523.258,-882.304,-652.212,76.87811,304.5893,548.3776,24.1263,18.96263
1740564275523,-2.51125,6.29125,-2.77375,-388.326,-967.338,-460.916,61.09325,305.4662,547.6469,24.1263,18.96263
