Timestamp,Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740564260319,8.3825,28.665,-8.5225,-705.77,-487.39,-342.332,292.0199,-73.07804,122.0403,24.0649,21.60954
1740564260321,8.25125,30.02125,-8.5925,-712.358,-473.604,-340.258,291.1429,-77.17042,126.5712,24.0649,21.60954
1740564260322,7.91,31.21125,-8.65375,-710.284,-465.796,-341.478,295.5276,-69.86261,124.2327,24.0649,21.60954
1740564260323,7.35,32.43625,-8.63625,-714.188,-460.672,-350.14,299.0354,-69.27798,132.7097,24.0649,21.60954
1740564260325,6.74625,33.81,-8.70625,-717.604,-455.792,-362.096,290.5583,-64.30868,116.0479,24.0649,21.60954
1740564260326,5.74875,35.2975,-8.68875,-714.432,-452.62,-375.516,294.3584,-67.81642,117.071,24.0649,21.60954
1740564260327,5.25875,37.0475,-8.81125,-727.364,-452.01,-390.766,295.5276,-69.86261,126.2789,24.0649,21.60954
1740564260328,4.75125,38.78875,-8.785,-742.248,-452.864,-404.308,295.8199,-69.5703,117.3633,24.0649,21.60954
1740564260330,4.48,40.34625,-9.00375,-749.08,-455.06,-408.822,296.1122,-68.98567,117.2172,24.0649,21.60954
1740564260331,4.41875,42.00875,-9.1175,-761.158,-454.816,-412.848,291.4352,-61.38556,115.9018,24.0649,21.60954
1740564260332,4.69,43.46125,-9.3975,-769.21,-450.79,-414.312,295.2353,-65.47793,119.9941,24.0649,21.60954
1740564260333,4.41,44.68625,-9.84375,-778.848,-437.614,-411.018,298.1584,-60.80093,118.9711,24.0649,21.60954
1740564260334,4.01625,45.78,-10.255,-792.512,-427.366,-412.848,296.4045,-69.86261,126.7173,24.0649,21.60954
1740564260336,3.26375,46.7075,-10.52625,-808.128,-419.802,-411.872,290.8506,-61.97018,135.3405,24.0649,21.60954
1740564260337,2.94,47.32,-10.98125,-825.452,-421.022,-415.532,292.3122,-69.27798,136.6559,24.0649,21.60954
1740564260338,2.3275,47.6875,-11.445,-839.116,-423.218,-417.118,293.1891,-66.06255,130.9559,24.0649,21.60954
1740564260339,1.81125,47.7575,-11.85625,-859.002,-431.148,-419.192,287.0506,-67.52411,127.8866,24.0649,21.60954
1740564260341,1.575,47.88875,-12.5825,-877.18,-429.928,-419.436,291.7275,-69.86261,138.556,24.0649,21.60954
1740564260342,1.11125,47.9325,-12.9325,-893.528,-425.536,-418.094,291.4352,-65.47793,138.4098,24.0649,21.60954
1740564260343,0.9625,48.1075,-13.30875,-908.534,-426.634,-416.508,283.2505,-68.98567,133.5867,24.0649,21.60954
1740564260345,0.81375,47.94125,-13.6325,-932.568,-425.414,-415.044,286.7582,-58.75475,131.6866,24.0649,21.60954
1740564260346,0.63875,47.8625,-13.895,-932.324,-421.266,-408.944,286.4659,-65.77024,137.679,24.0649,21.60954
1740564260347,0.18375,47.635,-14.00875,-945.866,-420.656,-403.942,283.8351,-67.2318,132.4174,24.0649,21.60954
1740564260348,0.14875,47.27625,-14.18375,-958.31,-419.68,-396.256,288.2198,-59.63168,127.5943,24.0649,21.60954
1740564260350,-0.21875,46.6375,-14.48125,-959.896,-420.656,-387.35,285.0044,-60.50862,130.3712,24.0649,21.60954
1740564260351,-0.44625,45.78875,-14.70875,-978.44,-419.436,-375.516,281.7889,-68.98567,143.9637,24.0649,21.60954
1740564260352,-0.6825,45.14125,-14.7875,-1001.254,-421.144,-365.268,282.6659,-63.43174,141.1868,24.0649,21.60954
1740564260354,-0.88375,44.0825,-14.63875,-1012.234,-424.682,-348.554,288.2198,-67.81642,140.6022,24.0649,21.60954
1740564260354,-1.19,42.63,-14.805,-1018.334,-438.956,-331.23,285.0044,-68.10873,138.9944,24.0649,21.60954
1740564260356,-1.68,40.59125,-15.2775,-1007.72,-444.812,-315.736,286.1736,-61.38556,142.2099,24.0649,21.60954
1740564260357,-2.19625,38.28125,-15.9775,-1020.042,-452.132,-310.978,286.4659,-60.21631,138.9944,24.0649,21.60954
1740564260358,-2.1525,36.4875,-16.28375,-1028.338,-447.008,-304.756,287.0506,-68.40105,136.5098,24.0649,21.60954
1740564260359,-2.73,34.755,-16.1175,-1040.416,-450.79,-288.164,284.1274,-71.03186,136.9483,24.0649,21.60954
1740564260361,-3.395,32.27875,-15.81125,-1036.512,-458.964,-262.544,282.6659,-68.10873,139.8714,24.0649,21.60954
1740564260362,-3.38625,29.70625,-15.61875,-1050.298,-467.504,-243.268,281.2043,-56.70856,142.6483,24.0649,21.60954
1740564260363,-3.17625,26.915,-14.86625,-1061.156,-486.17,-221.552,285.0044,-59.04706,149.0792,24.0649,21.60954
1740564260365,-3.01,24.05375,-14.49875,-1064.084,-504.47,-201.056,278.8658,-61.09325,140.0175,24.0649,21.60954
1740564260366,-2.73875,21.175,-14.28,-1060.424,-520.208,-184.342,286.4659,-59.33937,142.356,24.0649,21.60954
1740564260367,-2.47625,18.01625,-14.84,-1052.86,-524.234,-170.068,287.9275,-59.63168,143.5253,24.0649,21.60954
1740564260368,-2.345,14.805,-15.2075,-1042.368,-520.452,-161.162,287.9275,-56.41625,136.0713,24.0649,21.60954
1740564260370,-2.065,12.1975,-15.2775,-1038.83,-514.596,-159.088,281.7889,-55.53931,135.779,24.0649,21.60954
1740564260371,-1.925,10.00125,-14.9625,-1031.51,-507.398,-151.646,288.2198,-58.75475,146.7407,24.0649,21.60954
1740564260372,-1.9075,7.74375,-13.93,-1018.944,-504.958,-147.986,282.6659,-56.70856,143.6714,24.0649,21.60954
1740564260374,-1.9775,5.41625,-13.16875,-1011.014,-509.106,-147.742,282.9582,-61.09325,142.0637,24.0649,21.60954
1740564260375,-1.61875,3.0625,-12.57375,-996.74,-522.404,-142.74,282.9582,-62.84712,137.0944,24.0649,21.60954
1740564260376,-1.16375,0.735,-12.3025,-981.368,-526.674,-141.398,285.589,-54.37006,132.7097,24.0649,21.60954
1740564260377,-1.12,-1.61875,-12.04,-970.022,-527.772,-130.784,289.9737,-55.83163,136.3636,24.0649,21.60954
1740564260378,-0.56,-3.36,-11.97,-955.87,-529.846,-132.248,286.4659,-61.38556,137.5329,24.0649,21.60954
1740564260379,-0.595,-4.83875,-11.99625,-946.598,-530.822,-132.126,285.589,-58.75475,137.9713,24.0649,21.60954
1740564260381,-0.385,-6.04625,-11.7775,-936.472,-531.554,-124.44,289.389,-58.46244,134.1713,24.0649,21.60954
1740564260382,-0.23625,-6.92125,-11.4975,-929.274,-531.92,-127.124,280.6197,-64.60099,139.5791,24.0649,21.60954
1740564260383,-0.11375,-7.63,-11.38375,-924.882,-534.238,-124.318,287.0506,-59.04706,137.679,24.0649,21.60954
1740564260385,-0.105,-8.28625,-11.08625,-917.562,-537.166,-129.442,287.9275,-62.55481,130.5174,24.0649,21.60954
1740564260386,-0.00875,-8.8025,-11.06,-914.268,-536.922,-134.322,285.8813,-63.72405,139.7252,24.0649,21.60954
1740564260387,0.04375,-9.10875,-11.0075,-912.438,-537.044,-141.886,281.2043,-60.50862,130.3712,24.0649,21.60954
1740564260388,-0.1575,-9.6775,-10.99875,-907.07,-539.85,-146.522,287.0506,-57.29319,139.5791,24.0649,21.60954
1740564260390,-0.14,-10.10625,-10.80625,-904.874,-536.922,-157.38,282.0812,-62.26249,138.4098,24.0649,21.60954
1740564260391,-0.105,-10.66625,-10.6925,-907.192,-539.728,-165.676,292.3122,-57.29319,123.0634,24.0649,21.60954
1740564260392,-0.18375,-11.095,-10.43875,-900.482,-537.288,-172.508,284.7121,-65.77024,145.8638,24.0649,21.60954
1740564260393,-0.14,-11.52375,-10.17625,-891.576,-538.996,-186.05,288.8044,-59.924,136.3636,24.0649,21.60954
1740564260395,0.04375,-11.7425,-9.835,-884.012,-533.018,-196.298,283.2505,-63.43174,136.3636,24.07557,21.52564
1740564260396,0.1225,-11.68125,-9.5725,-869.128,-530.456,-203.862,290.5583,-58.46244,128.1789,24.07557,21.52564
1740564260397,0.1925,-11.5675,-9.00375,-862.174,-526.186,-218.624,285.589,-56.70856,139.7252,24.07557,21.52564
1740564260398,0.28875,-11.17375,-8.6275,-843.996,-525.82,-223.626,288.8044,-61.67787,134.7559,24.07557,21.52564
1740564260399,0.21,-10.98125,-8.295,-823.134,-528.87,-225.456,286.7582,-60.50862,134.9021,24.07557,21.52564
1740564260401,0.32375,-10.52625,-8.015,-812.154,-532.652,-224.846,285.0044,-60.80093,135.4867,24.07557,21.52564
1740564260402,0.25375,-9.96625,-7.6825,-788.364,-540.826,-221.308,291.4352,-68.69336,142.0637,24.07557,21.52564
1740564260403,0.32375,-9.1,-7.46375,-771.65,-537.898,-219.234,287.6352,-58.46244,132.4174,24.07557,21.52564
1740564260405,0.49875,-7.77875,-7.34125,-755.912,-542.9,-212.402,287.9275,-62.26249,132.8559,24.07557,21.52564
1740564260406,0.30625,-6.2825,-6.99125,-745.298,-543.388,-207.156,288.2198,-59.33937,141.3329,24.07557,21.52564
1740564260407,0.385,-4.69,-6.78125,-737.612,-545.096,-204.228,282.0812,-56.12394,134.3174,24.07557,21.52564
1740564260408,0.4725,-2.89625,-6.5625,-732.854,-540.704,-198.128,291.1429,-52.61619,136.6559,24.07557,21.52564
1740564260410,0.56,-1.26,-6.30875,-727.242,-537.166,-194.956,293.4814,-48.81613,152.7331,24.07557,21.52564
1740564260411,0.77,0.62125,-5.92375,-728.462,-537.166,-193.37,294.3584,-56.12394,142.0637,24.07557,21.52564
1740564260412,0.6475,2.49375,-5.67875,-721.264,-543.388,-195.81,289.6814,-56.12394,141.0406,24.07557,21.52564
1740564260413,0.81375,4.4275,-5.2675,-716.14,-538.996,-195.078,292.3122,-57.5855,128.1789,24.07557,21.52564
1740564260415,1.0325,6.5975,-4.76875,-712.48,-541.192,-198.86,288.2198,-57.00087,130.2251,24.07557,21.52564
1740564260416,1.07625,8.8725,-4.20875,-712.602,-542.656,-202.276,291.7275,-56.41625,135.3405,24.07557,21.52564
1740564260417,1.19875,11.08625,-3.6575,-711.138,-549.61,-207.522,289.6814,-63.13943,133.7328,24.07557,21.52564
1740564260418,1.42625,13.265,-3.4475,-703.208,-547.658,-207.156,282.0812,-57.87781,136.9483,24.07557,21.52564
1740564260419,1.715,15.47,-3.255,-703.574,-557.418,-212.158,282.9582,-61.09325,128.4712,24.07557,21.52564
1740564260421,1.84625,17.43875,-3.33375,-690.154,-552.538,-211.182,293.1891,-55.247,135.9252,24.07557,21.52564
1740564260422,1.93375,19.32875,-3.35125,-692.228,-556.564,-220.332,293.7737,-60.21631,138.9944,24.07557,21.52564
1740564260423,2.31,21.60375,-3.50875,-693.448,-555.344,-237.656,282.3736,-60.80093,143.8176,24.07557,21.52564
1740564260425,2.33625,24.43,-3.3425,-691.252,-557.54,-249.734,285.2967,-61.09325,135.779,24.07557,21.52564
1740564260426,2.8,27.65,-3.05375,-702.476,-554.246,-263.154,292.3122,-52.9085,140.1637,24.07557,21.52564
1740564260427,3.03625,30.765,-2.52,-705.16,-548.878,-264.74,284.7121,-56.41625,145.5715,24.07557,21.52564
1740564260428,3.54375,33.27625,-2.38,-717.848,-559.004,-269.742,282.6659,-57.29319,143.233,24.07557,21.52564
1740564260430,3.89375,35.07,-2.415,-723.094,-568.276,-269.254,285.589,-57.29319,141.1868,24.07557,21.52564
1740564260431,4.29625,36.33875,-2.5725,-727.852,-570.35,-262.056,282.3736,-59.63168,141.1868,24.07557,21.52564
1740564260432,4.3925,37.205,-2.87,-735.66,-561.688,-259.86,284.7121,-61.09325,142.5022,24.07557,21.52564
1740564260433,4.7425,38.28125,-3.0625,-753.472,-551.196,-266.814,283.2505,-54.07775,134.4636,24.07557,21.52564
1740564260435,4.61125,39.2,-3.5175,-779.824,-544.608,-282.308,286.1736,-61.09325,152.587,24.07557,21.52564
1740564260436,4.8825,39.75125,-3.71875,-795.806,-538.996,-290.848,287.9275,-59.04706,139.8714,24.07557,21.52564
1740564260437,5.215,40.24125,-3.82375,-806.054,-541.192,-308.05,287.0506,-58.46244,142.2099,24.07557,21.52564
1740564260438,5.285,40.24125,-4.54125,-815.326,-536.922,-315.492,282.0812,-59.04706,148.3484,24.07557,21.52564
1740564260439,5.80125,40.52125,-5.1275,-828.014,-525.82,-327.082,281.7889,-56.12394,137.2406,24.07557,21.52564
1740564260441,6.265,41.265,-5.3375,-847.29,-502.274,-333.914,283.2505,-57.87781,148.7869,24.07557,21.52564
1740564260442,6.615,42.28875,-4.64625,-867.176,-484.462,-345.382,284.7121,-58.17012,145.8638,24.07557,21.52564
1740564260443,6.65875,42.97125,-3.84125,-880.108,-480.314,-345.748,289.0967,-63.43174,140.1637,24.07557,21.52564
1740564260444,6.62375,43.1025,-3.15,-892.308,-484.096,-346.358,279.4504,-57.29319,146.0099,24.07557,21.52564
1740564260446,6.8425,42.8225,-2.765,-888.404,-490.44,-349.286,286.7582,-61.38556,143.6714,24.07557,21.52564
1740564260447,6.825,42.69125,-2.51125,-898.774,-488.976,-351.97,287.6352,-56.70856,142.5022,24.07557,21.52564
1740564260448,6.7725,42.42,-2.42375,-900.604,-483.364,-349.652,287.9275,-58.46244,146.4484,24.07557,21.52564
1740564260450,6.65875,42.0175,-2.45,-900.604,-486.048,-352.092,285.0044,-57.00087,139.2868,24.07557,21.52564
1740564260451,6.405,41.20375,-2.72125,-909.022,-491.66,-347.09,282.0812,-60.80093,136.6559,24.07557,21.52564
1740564260452,6.44,40.10125,-3.17625,-912.438,-496.418,-355.63,285.8813,-57.5855,142.356,24.07557,21.52564
1740564260453,6.6675,39.06,-3.57,-917.44,-489.098,-353.312,284.1274,-59.33937,143.9637,24.07557,21.52564
1740564260455,6.81625,38.45625,-3.80625,-927.322,-478.606,-352.458,282.3736,-54.37006,151.4177,24.07557,21.52564
1740564260456,6.60625,37.79125,-3.605,-927.932,-465.918,-341.6,283.8351,-53.49313,140.0175,24.07557,21.52564
1740564260457,6.08125,36.785,-3.33375,-918.416,-470.066,-339.526,280.912,-59.63168,136.2175,24.07557,21.52564
1740564260458,6.01125,36.1025,-3.17625,-947.696,-479.094,-341.112,280.912,-51.15463,140.1637,24.07557,21.52564
1740564260459,6.23,35.51625,-2.98375,-963.678,-475.434,-331.596,281.2043,-57.00087,143.3791,24.07557,21.52564
1740564260461,6.1425,34.64125,-2.7125,-971.73,-481.778,-325.374,285.2967,-52.32388,145.4253,24.07557,21.52564
1740564260462,6.0725,33.59125,-2.52,-976.61,-483.364,-323.178,280.0351,-60.50862,154.0485,24.07557,21.52564
1740564260463,5.985,32.36625,-2.35375,-976.244,-488.0,-309.026,279.7427,-54.07775,149.6638,24.07557,21.52564
1740564260464,5.8625,30.82625,-2.1525,-968.558,-497.272,-307.074,285.589,-59.04706,145.5715,24.07557,21.52564
1740564260466,6.0025,29.2775,-2.59875,-970.876,-494.954,-302.804,280.912,-59.04706,148.2023,24.07557,21.52564
1740564260467,5.97625,27.95625,-2.59,-969.778,-498.98,-295.484,283.5428,-62.55481,142.0637,24.07557,21.52564
1740564260468,5.71375,26.4425,-2.68625,-959.652,-505.202,-288.286,285.0044,-55.83163,141.7714,24.07557,21.52564
1740564260470,5.635,24.5875,-2.89625,-965.508,-513.742,-283.65,280.0351,-59.63168,145.2791,24.07557,21.52564
1740564260471,6.13375,23.17875,-2.61625,-969.168,-514.474,-272.792,281.4966,-60.80093,144.1099,24.07557,21.52564
1740564260472,6.3875,21.74375,-2.24,-967.216,-516.914,-263.642,280.3274,-66.06255,140.8945,24.07557,21.52564
1740564260473,6.48375,20.265,-1.81125,-978.562,-518.744,-253.028,284.7121,-52.03157,154.0485,24.07557,21.52564
1740564260475,6.76375,18.655,-1.49625,-979.05,-520.696,-244.122,280.3274,-57.5855,137.2406,24.07557,21.52564
1740564260476,6.95625,16.5725,-1.365,-965.02,-531.432,-226.188,274.7734,-55.83163,139.1406,24.07557,21.52564
1740564260477,6.5975,13.83375,-1.68875,-955.992,-539.24,-214.842,279.4504,-55.247,143.3791,24.07557,21.52564
1740564260479,7.1225,11.27875,-2.0475,-952.088,-539.85,-205.692,281.2043,-58.17012,147.6176,24.07557,21.52564
1740564260479,7.2275,9.26625,-2.17875,-956.968,-536.312,-192.516,279.4504,-53.78544,151.1254,24.07557,21.52564
1740564260481,7.30625,7.27125,-1.96,-954.65,-533.506,-187.514,280.912,-58.17012,150.1023,24.07557,21.52564
1740564260482,7.18375,5.25,-1.8025,-949.648,-529.358,-180.682,277.9889,-55.53931,155.2178,24.07557,21.52564
1740564260483,7.1225,3.38625,-1.5225,-942.45,-522.404,-177.998,277.4043,-60.50862,149.3715,24.07557,21.52564
1740564260484,6.72,1.4175,-1.3825,-933.788,-525.942,-181.902,274.7734,-55.53931,146.3022,24.07557,21.52564
1740564260486,6.7725,-0.11375,-1.015,-932.446,-520.208,-193.004,275.6504,-52.03157,150.3946,24.07557,21.52564
1740564260487,6.65,-1.35625,-0.56,-913.78,-520.574,-200.69,279.4504,-55.83163,153.9024,24.07557,21.52564
1740564260488,6.62375,-2.54625,-0.16625,-897.066,-524.478,-213.378,275.9427,-55.53931,144.5484,24.07557,21.52564
1740564260490,6.58875,-3.54375,0.14875,-879.376,-526.796,-226.798,279.7427,-53.20082,155.3639,24.07557,21.52564
1740564260491,6.57125,-4.165,0.4025,-856.196,-533.262,-241.56,280.6197,-57.00087,155.2178,24.07557,21.52564
1740564260492,6.4225,-4.40125,0.62125,-831.064,-537.532,-262.422,280.3274,-57.29319,151.4177,24.07557,21.52564
1740564260493,6.5275,-4.12125,0.76125,-809.104,-535.702,-281.576,278.8658,-52.61619,146.1561,24.07557,21.52564
1740564260495,6.43125,-3.57875,1.0325,-788.73,-530.7,-294.142,279.7427,-58.75475,138.2637,24.07557,21.52564
1740564260496,6.6675,-2.73875,0.9625,-761.28,-529.968,-307.318,283.2505,-58.75475,145.133,24.07557,21.52564
1740564260497,6.44875,-1.7675,1.25125,-746.152,-532.408,-312.93,279.4504,-54.66238,138.4098,24.07557,21.52564
1740564260499,6.16,-0.65625,1.16375,-739.076,-529.114,-316.59,275.6504,-54.07775,147.033,24.07557,21.52564
1740564260500,5.9675,0.595,1.07625,-729.072,-533.506,-323.178,278.2812,-53.20082,145.8638,24.07557,21.52564
1740564260501,5.5475,1.61875,1.0675,-724.558,-531.92,-327.814,283.2505,-61.67787,149.3715,24.07557,21.52564
1740564260502,5.24125,2.77375,0.93625,-726.388,-534.238,-329.278,282.3736,-54.95469,142.9407,24.07557,21.52564
1740564260503,4.68125,3.78875,0.76125,-723.338,-544.852,-332.084,280.3274,-55.53931,136.9483,24.07557,21.52564
1740564260504,4.31375,4.865,0.665,-732.122,-550.098,-333.182,285.589,-56.12394,148.0561,24.07557,21.52564
1740564260506,4.305,6.08125,0.56875,-737.246,-551.318,-336.598,280.6197,-58.17012,141.0406,24.07557,21.52564
1740564260507,4.29625,7.18375,0.35,-745.542,-555.954,-335.134,276.8196,-52.9085,139.8714,24.07557,21.52564
1740564260508,4.1475,8.33875,0.1225,-745.298,-549.732,-331.718,271.558,-49.10844,143.8176,24.07557,21.52564
1740564260510,3.82375,9.2925,0.00875,-755.058,-550.586,-327.57,285.2967,-56.41625,146.0099,24.07557,21.52564
1740564260511,3.71875,10.325,-0.41125,-752.862,-545.096,-320.006,275.3581,-57.29319,148.9331,24.07557,21.52564
1740564260512,3.395,10.91125,-0.4725,-748.592,-545.95,-311.954,280.0351,-47.35457,163.2563,24.07557,21.52564
1740564260513,3.0625,11.50625,-0.63875,-757.864,-534.482,-306.342,280.6197,-57.87781,150.2485,24.07557,21.52564
1740564260515,2.6425,11.75125,-0.83125,-768.234,-534.848,-299.144,286.4659,-49.10844,149.5177,24.07557,21.52564
1740564260516,2.31875,11.99625,-1.04125,-773.968,-526.308,-295.972,275.6504,-54.66238,140.8945,24.07557,21.52564
1740564260517,1.9775,12.34625,-0.91,-784.216,-525.576,-296.46,268.0503,-52.61619,162.3794,24.07557,21.52564
1740564260519,1.60125,12.71375,-0.90125,-790.194,-528.382,-295.24,277.6966,-56.12394,146.0099,24.07557,21.52564
1740564260520,1.2425,13.08125,-0.9975,-795.562,-524.6,-303.17,275.6504,-51.44694,144.6945,24.07557,21.52564
1740564260521,1.015,13.57125,-0.9625,-807.274,-522.892,-306.464,270.6811,-55.83163,150.6869,24.07557,21.52564
1740564260522,0.56,14.1925,-1.085,-803.492,-528.87,-302.316,280.0351,-56.41625,157.1178,24.07557,21.52564
1740564260523,0.13125,14.7175,-1.23375,-799.344,-536.678,-304.878,277.4043,-49.40076,156.8255,24.07557,21.52564
1740564260524,-1.18125,14.14,-2.59,-761.524,-563.274,-297.68,269.8041,-52.9085,147.1792,24.07557,21.52564
1740564260526,-1.295,14.0,-4.375,-768.478,-553.514,-315.492,281.2043,-57.5855,161.2102,24.07557,21.52564
1740564260527,-1.085,15.25125,-5.005,-808.616,-528.626,-324.154,277.4043,-52.61619,160.4794,24.07557,21.52564
1740564260528,-1.505,17.00125,-4.4625,-843.386,-530.09,-322.08,281.7889,-55.53931,146.3022,24.07557,21.52564
1740564260530,-1.74125,18.29625,-3.52625,-878.644,-524.234,-315.614,278.5735,-53.78544,149.0792,24.07557,21.52564
1740564260531,-1.79375,19.215,-2.0825,-905.972,-533.994,-302.072,280.6197,-57.29319,145.133,24.07557,21.52564
1740564260532,-1.79375,19.5125,-0.805,-919.148,-545.706,-292.556,279.4504,-51.73925,154.9254,24.07557,21.52564
1740564260533,-1.8375,19.36375,-0.105,-921.832,-554.368,-289.384,272.4349,-56.12394,153.4639,24.07557,21.52564
1740564260535,-1.8025,19.075,-0.07,-922.564,-562.176,-284.626,277.4043,-60.21631,147.3253,24.07557,21.52564
1740564260536,-1.74125,18.62875,-0.2975,-932.568,-564.25,-282.796,278.2812,-59.33937,159.164,24.07557,21.52564
1740564260537,-1.77625,17.9025,-0.46375,-935.374,-563.152,-282.064,278.8658,-60.21631,149.3715,24.07557,21.52564
1740564260539,-1.77625,17.21125,-0.49,-937.204,-555.832,-279.38,280.912,-55.83163,154.1947,24.07557,21.52564
1740564260540,-1.84625,16.3275,-0.30625,-945.134,-549.366,-275.11,280.6197,-54.07775,145.133,24.07557,21.52564
1740564260541,-1.84625,15.4875,-0.175,-945.622,-553.88,-277.306,274.7734,-51.44694,160.1871,24.07557,21.52564
1740564260542,-1.72375,14.525,0.11375,-948.428,-557.906,-274.256,272.4349,-49.98538,156.6793,24.07557,21.52564
1740564260543,-1.75875,13.51875,0.04375,-941.108,-557.052,-274.744,274.1888,-64.30868,152.587,24.07557,21.52564
1740564260544,-1.84625,12.4425,-0.02625,-937.204,-557.906,-269.254,277.9889,-52.03157,155.2178,24.07557,21.52564
1740564260546,-2.03,11.06875,-0.44625,-918.172,-570.35,-267.668,276.5273,-54.95469,151.5639,24.07557,21.52564
1740564260547,-2.16125,9.51125,-1.32125,-905.85,-571.814,-261.69,276.5273,-60.50862,154.487,24.07557,21.52564
1740564260548,-2.12625,8.39125,-1.8725,-912.682,-566.324,-262.666,280.6197,-51.44694,152.587,24.07557,21.52564
1740564260550,-1.98625,7.665,-1.89,-917.318,-564.25,-259.006,273.0196,-52.03157,148.3484,24.07557,21.52564
1740564260551,-2.03875,7.2275,-1.7325,-929.396,-564.738,-257.664,279.1581,-57.00087,158.287,24.07557,21.52564
1740564260552,-1.9775,6.51,-1.295,-924.638,-561.566,-249.49,274.7734,-55.53931,145.7176,24.07557,21.52564
1740564260553,-1.95125,5.29375,-1.085,-932.568,-575.84,-240.096,279.7427,-48.23151,147.033,24.07557,21.52564
1740564260555,-1.53125,4.375,-0.39375,-935.74,-576.328,-239.852,278.2812,-49.40076,148.9331,24.07557,21.52564
1740564260556,-1.155,3.465,-0.09625,-930.128,-580.232,-238.022,277.6966,-50.86232,153.1716,24.07557,21.52564
1740564260557,-1.05875,2.5025,0.06125,-922.564,-585.722,-238.388,278.8658,-56.70856,151.5639,24.07557,21.52564
1740564260558,-0.86625,1.3475,-0.13125,-906.582,-585.6,-240.584,277.1119,-55.83163,151.71,24.07557,21.52564
1740564260560,-1.05875,0.21,-0.2975,-894.992,-578.646,-240.706,277.6966,-54.66238,144.4022,24.07557,21.52564
1740564260561,-0.7875,-0.65625,-0.58625,-882.792,-576.45,-246.196,280.6197,-56.12394,154.3408,24.07557,21.52564
1740564260562,-0.735,-1.37375,-0.6125,-871.69,-574.498,-248.514,277.1119,-54.37006,154.3408,24.07557,21.52564
1740564260563,-0.8225,-1.86375,-0.77875,-864.98,-568.52,-253.272,277.6966,-54.95469,159.4563,24.07557,21.52564
1740564260564,-0.53375,-2.23125,-0.79625,-855.952,-569.496,-260.226,275.3581,-48.52382,154.487,24.07557,21.52564
1740564260566,-0.48125,-2.1875,-0.72625,-845.338,-569.13,-264.496,274.1888,-51.15463,153.1716,24.07557,21.52564
1740564260567,-0.455,-2.30125,-0.7175,-838.628,-567.422,-265.106,282.0812,-51.44694,143.6714,24.07557,21.52564
1740564260568,-0.44625,-2.24875,-1.015,-833.87,-562.054,-269.864,270.0964,-45.89301,153.1716,24.07557,21.52564
1740564260570,-0.25375,-2.26625,-1.1725,-827.038,-558.516,-265.838,283.8351,-50.86232,160.4794,24.07557,21.52564
1740564260571,-0.00875,-2.0825,-1.25125,-824.354,-554.978,-266.57,277.1119,-56.12394,157.2639,24.07557,21.52564
1740564260572,0.035,-1.96875,-1.44375,-818.498,-551.928,-270.84,276.5273,-50.57001,143.6714,24.07557,21.52564
1740564260573,-0.02625,-1.72375,-1.8025,-823.744,-546.926,-270.962,273.0196,-55.53931,154.9254,24.07557,21.52564
1740564260575,-0.1575,-1.575,-2.10875,-824.354,-545.706,-268.522,271.2657,-56.12394,156.9716,24.07557,21.52564
1740564260576,-0.41125,-1.44375,-2.415,-823.012,-536.068,-269.864,277.4043,-57.5855,155.6562,24.07557,21.52564
1740564260577,-0.83125,-1.21625,-2.80875,-829.112,-539.362,-269.864,275.6504,-56.70856,166.1795,24.07557,21.52564
1740564260578,-1.14625,-1.07625,-3.15,-823.134,-539.484,-264.618,280.6197,-57.00087,156.5332,24.07557,21.52564
1740564260580,-1.44375,-0.65625,-3.78,-824.11,-535.458,-264.496,269.8041,-51.44694,153.4639,24.07557,21.52564
1740564260581,-1.8725,-0.41125,-4.1475,-824.598,-539.85,-261.934,270.9734,-56.12394,150.8331,24.07557,21.52564
1740564260582,-2.4325,-0.34125,-4.45375,-844.728,-546.194,-255.712,284.4197,-57.00087,156.5332,24.07557,21.52564
1740564260583,-3.17625,-0.77875,-4.96125,-851.804,-552.782,-250.222,273.8965,-61.97018,160.0409,24.07557,21.52564
1740564260584,-4.1825,-2.12625,-6.09,-831.796,-575.352,-241.316,277.4043,-59.63168,160.3332,24.07557,21.52564
1740564260586,-4.20875,-3.35125,-7.7,-847.168,-564.006,-239.12,268.9272,-58.75475,146.1561,24.07557,21.52564
1740564260587,-3.94625,-3.50875,-8.12875,-858.636,-545.096,-236.07,273.8965,-56.12394,146.1561,24.07557,21.52564
1740564260588,-3.87625,-3.54375,-7.9275,-875.106,-527.04,-232.41,272.7273,-55.83163,153.9024,24.07557,21.52564
1740564260589,-3.75375,-3.75375,-7.4375,-892.796,-509.716,-223.138,271.558,-57.00087,152.2946,24.07557,21.52564
1740564260591,-3.49125,-4.165,-6.71125,-904.752,-498.614,-205.082,266.2964,-55.53931,140.0175,24.07557,21.52564
1740564260592,-3.56125,-4.89125,-5.9675,-907.558,-489.464,-194.468,277.1119,-61.97018,151.2715,24.07557,21.52564
1740564260593,-3.8675,-5.69625,-5.5125,-904.996,-479.216,-191.784,273.3119,-59.924,161.064,24.07557,21.52564
1740564260595,-4.2,-6.7025,-5.5475,-909.022,-475.068,-187.636,273.3119,-58.17012,154.7793,24.09159,21.47987
